VideoName,Video Name (original),Method Name,Frame number,Total keyP,N visible,Failed detections,failed percent,False detections,false percent,Not Included in Detections,FalseKeyP,Species,Contrast (Fg/BG),Animal Size (pixels diagonal),Area,Height (only for BB),Narea,Boundary
MVI_0050,MVI_0050,NN,2000,50,60,11,0.1833333333,4,0.08,11,5,Fish,,,,,,0
MVI_0050,MVI_0050,NN,2500,47,60,15,0.25,4,0.085106383,15,6,Fish,,,,,,0
MVI_0050,MVI_0050,NN,3000,51,60,11,0.1833333333,4,0.0784313725,11,6,Fish,,,,,,0
MVI_0050,MVI_0050,NN,3500,55,60,6,0.1,2,0.0363636364,6,3,Fish,,,,,,0
MVI_0050,MVI_0050,NN,4000,52,60,10,0.1666666667,3,0.0576923077,10,4,Fish,,,,,,0
MVI_0050,MVI_0050,NN,4500,51,60,12,0.2,4,0.0784313725,12,5,Fish,,,,,,0
MVI_0050,MVI_0050,NN,5500,49,60,14,0.2333333333,3,0.0612244898,14,5,Fish,,,,,,0
MVI_0050,MVI_0050,NN,6000,58,60,4,0.0666666667,3,0.0517241379,4,7,Fish,,,,,,0
MVI_0050,MVI_0050,NN,6500,51,60,11,0.1833333333,3,0.0588235294,11,5,Fish,,,,,,0
MVI_0050,MVI_0050,NN,7000,52,60,12,0.2,4,0.0769230769,12,4,Fish,,,,,,0
MVI_0050,MVI_0050,NN,7500,44,60,17,0.2833333333,3,0.0681818182,17,6,Fish,,,,,,0
MVI_0050,MVI_0050,NN,8000,53,60,12,0.2,4,0.0754716981,12,7,Fish,,,,,,0
MVI_0050,MVI_0050,NN,8500,54,60,9,0.15,5,0.0925925926,9,6,Fish,,,,,,0
MVI_0050,MVI_0050,NN,9000,50,60,13,0.2166666667,4,0.08,13,6,Fish,,,,,,0
MVI_0050,MVI_0050,NN,9500,48,60,14,0.2333333333,4,0.0833333333,14,7,Fish,,,,,,0
MVI_0050,MVI_0050,NN,10000,53,60,8,0.1333333333,5,0.0943396226,8,7,Fish,,,,,,0
MVI_0050,MVI_0050,NN,10500,53,60,10,0.1666666667,6,0.1132075472,10,8,Fish,,,,,,0
MVI_0050,MVI_0050,NN,11000,53,60,10,0.1666666667,6,0.1132075472,10,8,Fish,,,,,,0
MVI_0050,MVI_0050,NN,11500,56,60,8,0.1333333333,5,0.0892857143,8,10,Fish,,,,,,0
MVI_0050,MVI_0050,NN,12000,57,60,6,0.1,4,0.0701754386,6,6,Fish,,,,,,0
MVI_0050,MVI_0050,NN,12500,49,60,13,0.2166666667,4,0.0816326531,13,6,Fish,,,,,,0
MVI_0050,MVI_0050,NN,13000,52,60,11,0.1833333333,5,0.0961538462,11,8,Fish,,,,,,0
MVI_0050,MVI_0050,NN,13500,51,60,9,0.15,4,0.0784313725,9,7,Fish,,,,,,0
MVI_0050,MVI_0050,NN,14000,56,60,7,0.1166666667,5,0.0892857143,7,7,Fish,,,,,,0
MVI_0050,MVI_0050,NN,14500,53,60,10,0.1666666667,5,0.0943396226,10,6,Fish,,,,,,0
MVI_0050,MVI_0050,NN,15000,58,60,7,0.1166666667,5,0.0862068966,7,10,Fish,,,,,,0
MVI_0050,MVI_0050,NN,15500,47,60,12,0.2,3,0.0638297872,12,4,Fish,,,,,,0
MVI_0050,MVI_0050,NN,16000,49,60,11,0.1833333333,4,0.0816326531,11,7,Fish,,,,,,0
MVI_0050,MVI_0050,NN,16500,51,60,9,0.15,3,0.0588235294,9,5,Fish,,,,,,0
MVI_0050,MVI_0050,NN,17000,48,60,11,0.1833333333,4,0.0833333333,11,6,Fish,,,,,,0
MVI_0051,MVI_0051,NN,500,55,60,8,0.1333333333,4,0.0727272727,8,9,Fish,,,,,,0
MVI_0051,MVI_0051,NN,1000,50,60,11,0.1833333333,3,0.06,11,5,Fish,,,,,,0
MVI_0051,MVI_0051,NN,2000,47,60,12,0.2,3,0.0638297872,12,4,Fish,,,,,,0
MVI_0051,MVI_0051,NN,2500,54,60,7,0.1166666667,6,0.1111111111,7,11,Fish,,,,,,0
MVI_0051,MVI_0051,NN,3000,55,60,9,0.15,5,0.0909090909,9,11,Fish,,,,,,0
MVI_0051,MVI_0051,NN,3500,54,60,10,0.1666666667,6,0.1111111111,10,11,Fish,,,,,,0
MVI_0051,MVI_0051,NN,4000,52,60,14,0.2333333333,6,0.1153846154,14,10,Fish,,,,,,0
MVI_0051,MVI_0051,NN,4500,53,60,11,0.1833333333,4,0.0754716981,11,8,Fish,,,,,,0
MVI_0051,MVI_0051,NN,5000,58,60,8,0.1333333333,8,0.1379310345,8,11,Fish,,,,,,0
MVI_0051,MVI_0051,NN,5500,54,60,8,0.1333333333,6,0.1111111111,8,9,Fish,,,,,,0
MVI_0051,MVI_0051,NN,6000,59,60,8,0.1333333333,6,0.1016949153,8,10,Fish,,,,,,0
MVI_0051,MVI_0051,NN,8000,57,60,8,0.1333333333,8,0.1403508772,8,12,Fish,,,,,,0
MVI_0051,MVI_0051,NN,9000,50,60,9,0.15,4,0.08,9,7,Fish,,,,,,0
MVI_0051,MVI_0051,NN,9500,52,60,11,0.1833333333,5,0.0961538462,11,9,Fish,,,,,,0
MVI_0051,MVI_0051,NN,10000,51,60,12,0.2,5,0.0980392157,12,7,Fish,,,,,,0
MVI_0051,MVI_0051,NN,10500,47,60,11,0.1833333333,4,0.085106383,11,6,Fish,,,,,,0
MVI_0051,MVI_0051,NN,11000,52,60,10,0.1666666667,5,0.0961538462,10,9,Fish,,,,,,0
MVI_0051,MVI_0051,NN,11500,50,60,13,0.2166666667,8,0.16,13,9,Fish,,,,,,0
MVI_0051,MVI_0051,NN,12000,61,60,2,0.0333333333,5,0.0819672131,2,10,Fish,,,,,,0
MVI_0051,MVI_0051,NN,15000,53,60,8,0.1333333333,5,0.0943396226,8,8,Fish,,,,,,0
MVI_0051,MVI_0051,NN,15500,58,60,4,0.0666666667,5,0.0862068966,4,12,Fish,,,,,,0
MVI_0051,MVI_0051,NN,16000,52,60,9,0.15,5,0.0961538462,9,8,Fish,,,,,,0
MVI_0051,MVI_0051,NN,16500,55,60,6,0.1,6,0.1090909091,6,9,Fish,,,,,,0
MVI_0051,MVI_0051,NN,17000,62,60,2,0.0333333333,4,0.064516129,2,9,Fish,,,,,,0
MVI_0051,MVI_0051,NN,17500,61,60,4,0.0666666667,5,0.0819672131,4,7,Fish,,,,,,0
MVI_0051,MVI_0051,NN,18500,53,60,5,0.0833333333,4,0.0754716981,5,9,Fish,,,,,,0
MVI_0051,MVI_0051,NN,19000,55,60,7,0.1166666667,5,0.0909090909,7,8,Fish,,,,,,0
MVI_0134,MVI_0134,NN,2000,52,60,9,0.15,2,0.0384615385,9,10,Fish,,,,,,0
MVI_0134,MVI_0134,NN,2500,44,60,13,0.2166666667,1,0.0227272727,13,11,Fish,,,,,,0
MVI_0134,MVI_0134,NN,5000,52,60,9,0.15,2,0.0384615385,9,12,Fish,,,,,,0
MVI_0134,MVI_0134,NN,9000,48,60,12,0.2,3,0.0625,12,12,Fish,,,,,,0
MVI_0134,MVI_0134,NN,9500,51,60,9,0.15,0,0,9,9,Fish,,,,,,0
MVI_0134,MVI_0134,NN,10000,48,60,12,0.2,3,0.0625,12,12,Fish,,,,,,0
MVI_0134,MVI_0134,NN,13000,52,60,8,0.1333333333,1,0.0192307692,8,12,Fish,,,,,,0
MVI_0134,MVI_0134,NN,2300,54,60,6,0.1,0,0,6,13,Fish,,,,,,0
MVI_0134,MVI_0134,NN,5300,53,60,6,0.1,0,0,6,13,Fish,,,,,,0
MVI_0134,MVI_0134,NN,8900,56,60,5,0.0833333333,1,0.0178571429,5,14,Fish,,,,,,0
MVI_0134,MVI_0134,NN,14900,52,60,9,0.15,3,0.0576923077,9,18,Fish,,,,,,0
MVI_0134,MVI_0134,NN,15000,51,60,9,0.15,2,0.0392156863,9,13,Fish,,,,,,0
MVI_0134,MVI_0134,NN,17300,53,60,7,0.1166666667,4,0.0754716981,7,13,Fish,,,,,,0
MVI_0134,MVI_0134,NN,17900,52,60,10,0.1666666667,1,0.0192307692,10,13,Fish,,,,,,0
MVI_0135,MVI_0135,NN,2500,59,60,3,0.05,3,0.0508474576,3,14,Fish,,,,,,0
MVI_0135,MVI_0135,NN,6500,51,60,8,0.1333333333,1,0.0196078431,8,9,Fish,,,,,,0
MVI_0135,MVI_0135,NN,4900,52,60,8,0.1333333333,2,0.0384615385,8,10,Fish,,,,,,0
MVI_0135,MVI_0135,NN,8800,53,60,9,0.15,5,0.0943396226,9,13,Fish,,,,,,0
MVI_0135,MVI_0135,NN,4700,47,60,16,0.2666666667,2,0.0425531915,16,13,Fish,,,,,,0
MVI_0135,MVI_0135,NN,4800,58,60,4,0.0666666667,2,0.0344827586,4,11,Fish,,,,,,0
MVI_0135,MVI_0135,NN,5300,56,60,11,0.1833333333,2,0.0357142857,11,12,Fish,,,,,,0
MVI_0135,MVI_0135,NN,7400,56,60,6,0.1,3,0.0535714286,6,11,Fish,,,,,,0
MVI_0135,MVI_0135,NN,8700,52,60,9,0.15,1,0.0192307692,8,12,Fish,,,,,,0
v57_0010,v57_0010,Subtraction,1,6,7,6,0.8571428571,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,1001,6,7,6,0.8571428571,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,1501,2,7,6,0.8571428571,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,2001,5,7,6,0.8571428571,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,2501,14,7,6,0.8571428571,3,0.2142857143,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,3001,42,7,5,0.7142857143,32,0.7619047619,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,3501,23,8,6,0.75,3,0.1304347826,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,4001,39,8,5,0.625,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,4501,14,8,6,0.75,6,0.4285714286,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,5001,10,8,7,0.875,1,0.1,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,5501,9,8,7,0.875,5,0.5555555556,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,6001,7,8,7,0.875,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,7001,8,8,7,0.875,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,7501,6,8,7,0.875,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,8001,2,8,7,0.875,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,9001,21,8,5,0.625,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,10001,6,8,7,0.875,2,0.3333333333,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,10501,5,9,7,0.7777777778,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,11001,26,8,5,0.625,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,11501,7,8,5,0.625,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,12001,37,10,4,0.4,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,12501,45,10,4,0.4,1,0.0222222222,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,13001,44,11,4,0.3636363636,10,0.2272727273,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,13501,41,10,3,0.3,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,14001,60,11,6,0.5454545455,0,0,,,Wasp,,,,,,
v57_0010,v57_0010,Subtraction,14501,28,10,4,0.4,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,501,4,10,8,0.8,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,1001,7,10,8,0.8,7,1,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,2001,14,10,7,0.7,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,3001,7,10,8,0.8,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,4001,9,10,8,0.8,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,8501,8,10,8,0.8,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,9001,33,10,9,0.9,18,0.5454545455,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,9501,3,10,8,0.8,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,12001,1,10,9,0.9,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,18001,2,10,9,0.9,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,20501,1,10,9,0.9,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,22001,8,10,7,0.7,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,28001,1,11,10,0.9090909091,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,30501,43,10,3,0.3,4,0.0930232558,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,31001,30,10,3,0.3,3,0.1,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,31501,43,10,3,0.3,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,32001,33,10,2,0.2,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,32501,31,11,4,0.3636363636,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,33001,20,12,6,0.5,1,0.05,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,33501,61,13,2,0.1538461538,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,34001,62,12,2,0.1666666667,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,34501,68,11,5,0.4545454545,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,35001,39,10,2,0.2,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,35501,35,11,4,0.3636363636,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,36001,14,12,9,0.75,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,36501,9,12,10,0.8333333333,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,37001,8,12,10,0.8333333333,0,0,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,37501,19,10,7,0.7,3,0.1578947368,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,38001,8,10,9,0.9,2,0.25,,,Wasp,,,,,,
v57_0011,v57_0011,Subtraction,38501,2,10,9,0.9,0,0,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,1001,17,10,7,0.7,9,0.5294117647,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,1501,18,10,6,0.6,3,0.1666666667,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,2001,41,10,4,0.4,20,0.487804878,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,2501,21,10,7,0.7,7,0.3333333333,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,3001,10,10,8,0.8,0,0,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,3501,7,10,8,0.8,0,0,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,4001,18,10,8,0.8,2,0.1111111111,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,4501,5,9,7,0.7777777778,0,0,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,5001,26,9,5,0.5555555556,0,0,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,5501,3,9,8,0.8888888889,0,0,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,6001,2,9,8,0.8888888889,0,0,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,9501,4,11,9,0.8181818182,0,0,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,10001,55,10,3,0.3,4,0.0727272727,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,10501,20,10,7,0.7,1,0.05,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,11001,15,10,8,0.8,1,0.0666666667,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,11501,16,11,8,0.7272727273,1,0.0625,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,12001,8,10,9,0.9,1,0.125,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,12501,8,11,9,0.8181818182,0,0,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,13501,18,11,10,0.9090909091,1,0.0555555556,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,14001,31,11,8,0.7272727273,23,0.7419354839,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,14501,16,11,6,0.5454545455,2,0.125,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,15001,22,11,7,0.6363636364,2,0.0909090909,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,15501,25,11,6,0.5454545455,0,0,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,16001,30,11,7,0.6363636364,3,0.1,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,16501,55,12,2,0.1666666667,0,0,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,17001,42,11,4,0.3636363636,1,0.0238095238,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,17501,58,11,4,0.3636363636,7,0.1206896552,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,18001,59,10,2,0.2,9,0.1525423729,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,19001,23,9,4,0.4444444444,0,0,,,Wasp,,,,,,
v57_0012,v57_0012,Subtraction,19501,32,9,4,0.4444444444,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,501,4,12,10,0.8333333333,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,1001,4,11,9,0.8181818182,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,1501,4,15,13,0.8666666667,1,0.25,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,2001,8,16,13,0.8125,3,0.375,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,2501,15,17,11,0.6470588235,4,0.2666666667,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,4501,1,16,15,0.9375,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,5001,6,16,13,0.8125,2,0.3333333333,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,5501,64,16,5,0.3125,10,0.15625,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,6001,10,14,9,0.6428571429,1,0.1,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,7501,2,14,13,0.9285714286,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,8001,9,15,11,0.7333333333,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,9001,1,15,15,1,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,9501,2,14,13,0.9285714286,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,10001,22,14,8,0.5714285714,1,0.0454545455,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,10501,21,13,10,0.7692307692,1,0.0476190476,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,11001,2,13,12,0.9230769231,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,11501,2,14,12,0.8571428571,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,13501,1,12,11,0.9166666667,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,16001,17,12,7,0.5833333333,2,0.1176470588,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,17001,1,12,11,0.9166666667,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,18001,2,13,12,0.9230769231,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,18501,20,13,9,0.6923076923,4,0.2,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,19001,1,13,12,0.9230769231,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,19501,5,13,12,0.9230769231,1,0.2,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,20001,1,13,12,0.9230769231,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,21001,5,14,13,0.9285714286,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,21501,25,14,10,0.7142857143,10,0.4,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,22001,4,13,12,0.9230769231,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,22501,6,13,11,0.8461538462,0,0,,,Wasp,,,,,,
V72_0002,V72_0002,Subtraction,23001,9,14,11,0.7857142857,1,0.1111111111,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,501,1,14,13,0.9285714286,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,1001,3,17,15,0.8823529412,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,5501,1,15,14,0.9333333333,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,7501,1,16,15,0.9375,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,11001,8,15,13,0.8666666667,2,0.25,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,12001,16,17,15,0.8823529412,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,12501,17,13,8,0.6153846154,2,0.1176470588,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,13001,10,15,2,0.1333333333,1,0.1,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,13501,13,15,13,0.8666666667,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,14001,18,14,9,0.6428571429,2,0.1111111111,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,14501,20,17,15,0.8823529412,1,0.05,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,15001,21,16,9,0.5625,2,0.0952380952,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,15501,12,15,12,0.8,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,16001,25,15,10,0.6666666667,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,16501,18,16,5,0.3125,1,0.0555555556,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,17001,32,17,9,0.5294117647,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,17501,14,16,10,0.625,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,18001,16,16,11,0.6875,2,0.125,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,18501,3,17,16,0.9411764706,1,0.3333333333,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,19001,5,14,13,0.9285714286,1,0.2,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,19501,8,16,15,0.9375,1,0.125,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,20001,17,16,13,0.8125,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,20501,5,16,14,0.875,1,0.2,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,21001,9,15,12,0.8,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,21501,9,15,11,0.7333333333,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,22001,32,16,11,0.6875,6,0.1875,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,22501,28,17,13,0.7647058824,1,0.0357142857,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,23001,17,17,13,0.7647058824,1,0.0588235294,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,23501,15,17,14,0.8235294118,0,0,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,24001,4,18,16,0.8888888889,1,0.25,,,Wasp,,,,,,
v72_003,v72_003,Subtraction,24501,22,18,15,0.8333333333,2,0.0909090909,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,1001,3,13,2,0.1538461538,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,3001,3,13,11,0.8461538462,1,0.3333333333,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,5001,1,13,12,0.9230769231,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,5501,3,13,12,0.9230769231,1,0.3333333333,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,6501,14,13,10,0.7692307692,1,0.0714285714,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,8001,4,13,12,0.9230769231,2,0.5,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,8501,19,16,12,0.75,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,9001,15,13,9,0.6923076923,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,9501,13,13,10,0.7692307692,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,10001,20,12,3,0.25,1,0.05,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,10501,11,15,13,0.8666666667,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,11001,17,14,11,0.7857142857,2,0.1176470588,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,11501,21,15,13,0.8666666667,1,0.0476190476,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,12001,9,15,10,0.6666666667,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,12501,1,15,14,0.9333333333,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,13001,5,15,12,0.8,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,13501,24,15,11,0.7333333333,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,14001,16,14,9,0.6428571429,1,0.0625,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,14501,16,14,11,0.7857142857,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,15001,3,12,11,0.9166666667,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,16001,6,12,9,0.75,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,16501,8,11,10,0.9090909091,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,17001,3,11,10,0.9090909091,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,21001,1,11,11,1,1,1,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,22001,1,11,11,1,1,1,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,24501,1,11,10,0.9090909091,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,25501,1,11,10,0.9090909091,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,29001,4,12,10,0.8333333333,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,29501,2,12,11,0.9166666667,0,0,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,30001,5,12,10,0.8333333333,1,0.2,,,Wasp,,,,,,
V72_0004,V72_0004,Subtraction,30501,12,12,7,0.5833333333,0,0,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,501,18,12,3,0.25,2,0.1111111111,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,1001,3,12,11,0.9166666667,2,0.6666666667,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,1501,15,11,5,0.4545454545,2,0.1333333333,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,2501,23,11,7,0.6363636364,2,0.0869565217,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,3001,8,11,8,0.7272727273,1,0.125,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,3501,2,11,9,0.8181818182,0,0,,,Wasp,,,,,,
v82_003,v82_003,Subtraction,4001,4,11,9,0.8181818182,1,0.25,,,Wasp,,,,,,
